13.958333333 14.598214286 23.928571429 37.901785714 8.9921662445 19.757247397 26.856529693 31.483722676 0
26.50297619 33.422619048 44.300595238 48.839285714 15.849868656 27.065859837 28.25311943 36.838469838 2
11.5625 18.928571429 23.318452381 32.321428571 12.763744254 19.820456891 40.596796135 57.523806173 0
17.619047619 29.360119048 32.589285714 40.416666667 13.779787034 33.393493761 38.096796135 54.011398818 0
16.517857143 22.485119048 19.479166667 37.366071429 17.295829815 19.476498733 37.669926822 40.192443006 0
13.4375 26.517857143 26.086309524 30.967261905 11.652594052 22.53799606 29.752556525 40.371047941 0
10.863095238 17.931547619 21.235119048 26.086309524 2.3477812178 20.61286237 26.603691716 34.876981893 0
20.133928571 24.300595238 34.836309524 33.720238095 36.510108828 32.631578947 47.890045971 53.609977484 1
24.077380952 26.845238095 28.80952381 37.708333333 14.651350971 18.580776808 30.827704287 39.838282203 0
21.026785714 30.744047619 37.217261905 57.857142857 19.977835632 32.6999484 46.264189886 61.131438221 2
26.056547619 22.782738095 37.336309524 41.264880952 21.600642649 32.631578947 42.958415424 60.921638991 1
21.488095238 25.99702381 33.258928571 40.104166667 9.3546533446 14.880617319 29.29074022 41.159231635 1
33.958333333 37.5 52.842261905 57.470238095 35.963505019 33.986889014 49.375527723 64.754901961 1
13.273809524 20.029761905 21.681547619 30.014880952 14.531030115 15.111525471 27.949737311 39.335420771 0
24.479166667 24.270833333 37.1875 39.0625 20.386645089 21.802701942 41.101651187 55.992119336 1
17.202380952 28.18452381 28.482142857 43.541666667 19.249226006 25.84165963 40.356154423 43.030420302 1
19.047619048 29.345238095 34.166666667 45.714285714 20.271953279 21.461792851 43.984191763 57.363964725 1
15.833333333 16.25 26.041666667 35.833333333 11.86286237 25.069893986 38.902453326 53.074045408 0
18.244047619 26.5625 30.967261905 40.848214286 17.832113707 36.200511305 46.940379022 61.923374613 1
23.06547619 20.9375 30.342261905 27.693452381 13.839947462 20.492541514 32.463880289 43.735341026 2
19.255952381 21.964285714 28.452380952 42.053571429 3.5535697533 18.126231354 48.130218595 68.287949151 0
22.1875 27.782738095 32.470238095 37.395833333 13.136551271 19.770616381 30.38347875 52.922295713 0
28.273809524 31.845238095 34.866071429 52.5 24.882141852 40.799793602 54.975607468 64.037198612 0
18.422619048 19.702380952 25.297619048 30.744047619 3.2352941176 7.9308565531 14.187541045 20.505910498 1
26.101190476 32.648809524 35.178571429 54.895833333 32.959001783 38.101369734 47.254432874 50.418777559 2
23.005952381 32.857142857 35.178571429 51.607142857 23.819893986 33.662515245 45.32120743 67.217374988 1
12.12797619 22.529761905 26.81547619 36.011904762 12.763744254 22.449573131 27.779575945 56.418988648 2
14.00297619 26.026785714 35.758928571 44.851190476 27.858851675 41.195820433 44.833122244 62.464232104 2
18.616071429 19.389880952 24.925595238 37.172619048 14.284172999 22.992541514 33.534806267 45.699643494 1
21.964285714 27.55952381 39.017857143 49.94047619 18.614199268 45.746904025 43.537972605 63.723965663 1
31.339285714 25.148809524 41.666666667 50.9375 34.28358664 37.246810207 57.857092598 68.493643869 1
12.12797619 23.630952381 26.116071429 55.580357143 28.032062107 37.489445539 44.703536917 63.116615067 1
16.205357143 26.93452381 21.428571429 40.014880952 8.0069659443 15.468383526 32.365137443 37.465404822 0
15.56547619 23.735119048 31.592261905 32.217261905 16.876231354 24.187541045 37.364081996 49.379163149 0
20.758928571 21.071428571 39.806547619 48.06547619 30.543906558 39.830542265 57.853457172 70.407519467 1
20.505952381 26.413690476 35.87797619 42.202380952 11.560535698 24.596819589 36.162515245 55.928323483 2
16.592261905 25.05952381 28.06547619 33.943452381 9.4935031429 17.448048597 26.429894924 32.683413078 1
3.3333333333 5.9523809524 12.604166667 17.351190476 3.7556290459 18.42550896 25.069893986 26.214466648 1
10.401785714 16.770833333 24.479166667 33.407738095 8.90010789 18.499038371 29.460432498 40.608054226 0
12.068452381 21.755952381 26.294642857 36.279761905 11.119359227 15.111525471 32.660779623 41.235341026 0
18.407738095 21.547619048 29.270833333 41.577380952 13.243503143 14.347968853 31.272985271 47.592292898 0
20.044642857 23.333333333 33.348214286 34.806547619 19.827727742 41.127568252 38.946312975 49.170888451 1
19.553571429 25.729166667 33.794642857 35.461309524 18.956163805 14.846725772 34.640913782 44.533844638 1
19.31547619 22.797619048 34.568452381 36.964285714 11.091096726 29.019842387 35.310418426 38.897879726 1
17.514880952 18.586309524 21.532738095 32.529761905 8.5124073553 17.377568252 35.895487382 43.301318135 1
24.00297619 26.636904762 35.327380952 39.613095238 27.731846327 35.376794258 52.443709541 55.218829158 1
21.979166667 24.776785714 36.235119048 49.985119048 28.657355287 38.614081996 51.174125152 58.790341495 2
30.803571429 35.074404762 51.339285714 72.589285714 30.363308003 41.5613566 58.585115865 61.573083779 1
16.889880952 30.133928571 33.928571429 44.672619048 19.099118116 38.461863214 37.855568065 63.896707008 1
19.255952381 28.675595238 36.30952381 46.860119048 14.013744254 34.681607093 39.055727554 55.634792194 0
29.077380952 28.035714286 37.395833333 46.264880952 15.282273196 19.817407824 25.773641993 35.895487382 0
22.589285714 32.485119048 41.726190476 47.529761905 27.858851675 41.90941927 48.945609344 50.753471245 1
13.214285714 24.419642857 29.821428571 64.092261905 12.685054883 32.876207899 41.492987147 69.137935078 0
19.925595238 25.133928571 30.967261905 34.836309524 3.3771929825 10.604653345 29.186368327 43.814030397 0
14.226190476 15.892857143 27.217261905 39.077380952 12.984332489 17.469626607 41.025072709 51.74031335 0
22.738095238 35.610119048 43.125 53.69047619 27.562974951 39.186837414 46.661037621 57.842081809 2
19.077380952 27.12797619 36.279761905 54.657738095 27.123557557 32.591823811 49.731799418 56.8307299 1
21.726190476 30 43.035714286 60.892857143 19.476498733 42.167065391 57.597921944 77.192161554 1
26.93452381 30.238095238 47.098214286 64.74702381 23.527183601 39.492330425 47.669457735 57.368069237 2
22.5 29.821428571 33.303571429 48.898809524 22.761633361 36.679097476 39.126207899 72.353644807 1
19.449404762 21.547619048 25.357142857 42.589285714 14.795829815 18.741204616 36.747466929 60.123135379 0
17.098214286 23.214285714 35.148809524 44.181547619 7.7102683179 21.192888639 33.607866592 46.276503424 1
16.517857143 17.053571429 31.904761905 33.779761905 9.2888638709 10.778450136 21.603105357 35.147879726 0
23.080357143 26.160714286 35.148809524 52.827380952 22.367248335 16.816070926 35.599845201 45.865113988 2
20.267857143 20.922619048 37.589285714 48.214285714 14.354653345 31.754151421 39.573482503 59.3681396 1
26.50297619 30.952380952 40.104166667 55.68452381 27.019654752 44.079885543 39.680551646 61.342175626 2
26.741071429 29.494047619 42.217261905 43.511904762 17.036659161 29.607608594 44.314429121 55.738577728 2
20.714285714 28.288690476 33.571428571 46.875 21.540482222 31.05861244 34.721596773 64.502415799 1
21.696428571 23.06547619 24.880952381 35.669642857 13.591096726 25.705858899 38.474176752 38.978562717 1
21.279761905 27.455357143 28.80952381 45.773809524 19.501712168 28.355028614 39.453161647 50.253776152 1
17.083333333 22.157738095 31.845238095 43.720238095 7.8239046815 22.753424336 25.90850455 53.310699878 0
18.988095238 27.321428571 25.520833333 41.785714286 25.79181912 30.978867624 42.43444507 50.094872877 1
26.741071429 37.291666667 44.107142857 53.571428571 36.357890046 57.118749414 66.489351722 78.714232104 1
17.098214286 19.702380952 25.639880952 39.285714286 17.803851206 29.749038371 52.153696407 53.42421897 1
13.794642857 15.25297619 23.779761905 31.473214286 12.151350971 23.642461769 30.358851675 41.403039685 0
14.821428571 34.31547619 35.193452381 46.19047619 28.373557557 45.07997936 47.850408106 60.237709917 2
13.854166667 25.193452381 23.571428571 31.845238095 6.413476874 16.892180317 17.459306689 38.761609907 1
10.714285714 21.696428571 27.261904762 35.357142857 16.206257623 26.583051881 40.963856835 45.957172343 0
20.178571429 27.157738095 33.348214286 50.25297619 23.809574069 39.276902148 32.881836945 55.653790224 2
32.604166667 39.851190476 42.619047619 54.642857143 20.424172061 37.42987147 46.01733277 65.80753354 2
18.392857143 21.026785714 35.476190476 36.458333333 17.75037527 25.986607562 37.578454827 43.337906933 1
9.9702380952 16.785714286 21.741071429 19.0625 12.710268318 24.068744723 31.441739375 30.543320199 0
19.345238095 25.982142857 32.797619048 40.104166667 18.559198799 19.142274135 34.422319167 52.475607468 0
20.758928571 27.053571429 34.00297619 49.12202381 33.473824937 35.738695 52.2909044 58.743550052 2
24.151785714 24.255952381 33.139880952 52.24702381 28.15812928 37.003588517 43.635660006 61.973215123 2
22.291666667 26.145833333 30.99702381 47.113095238 22.644947931 30.774228352 46.941786284 65.244394408 1
28.333333333 32.5 44.077380952 61.458333333 31.48794446 33.11942959 45.128881696 59.878858242 2
16.369047619 25.982142857 30.744047619 37.589285714 7.7262172812 19.523290177 42.355755699 43.328642462 1
15.05952381 16.681547619 27.351190476 34.613095238 15.263744254 25.574279951 32.137864715 48.05715827 0
10.089285714 17.738095238 17.142857143 21.279761905 2.4238906089 8.1365512712 17.771953279 23.985833568 1
18.363095238 12.961309524 26.547619048 29.479166667 17.001712168 20.271953279 39.029458673 57.109484942 0
13.125 17.038690476 23.630952381 22.842261905 0 7.826953748 7.8079557182 10.263744254 0
18.407738095 23.050595238 35.133928571 47.410714286 21.524533258 33.313748945 41.339712919 55.801318135 2
15.952380952 30.133928571 32.633928571 43.4375 17.658316915 25.432381086 44.146730463 57.272961816 1
6.5922619048 18.511904762 28.556547619 31.056547619 9.0137442537 17.838798199 35.148935172 47.819565625 1
18.139880952 26.919642857 37.113095238 54.330357143 14.972675673 18.741204616 35.994816587 51.90484567 1
21.651785714 24.732142857 28.794642857 42.782738095 22.364199268 30.837437846 46.365981799 65.326132845 1
15.99702381 20.595238095 26.294642857 38.80952381 16.200628577 15.857139507 29.885777277 38.92567314 0
18.943452381 17.083333333 24.836309524 29.345238095 13.259452106 20.432381086 31.04876161 45.004925415 0
18.363095238 30.461309524 28.422619048 41.279761905 21.954920724 18.68772868 37.749202552 40.667159208 1
16.517857143 18.139880952 27.648809524 34.776785714 10.058049536 21.881391313 38.393493761 53.825288489 0
19.538690476 26.324404762 30.744047619 40.580357143 14.354653345 20.182943991 21.343934703 41.986584107 0
28.422619048 28.660714286 39.910714286 43.616071429 24.355591519 32.063748945 47.952200019 49.762641899 1
29.360119048 32.142857143 41.413690476 56.160714286 25.303733934 22.62782625 24.039309504 36.82357632 1
13.110119048 18.348214286 18.541666667 38.645833333 11.607327141 27.769842387 42.377920068 59.325687213 1
26.636904762 26.086309524 34.360119048 44.389880952 25.563960034 37.495660944 37.401608969 67.062576227 2
23.586309524 26.517857143 29.419642857 41.860119048 22.598156487 35.644643025 44.42642368 46.837414392 2
31.116071429 28.229166667 35.863095238 59.047619048 30.33821184 33.935993058 48.737921006 64.747279294 1
20.029761905 20.699404762 30.133928571 33.720238095 9.2127544798 15.089947462 24.481658692 30.233253589 0
8.6607142857 17.351190476 27.55952381 28.18452381 13.698048597 20.332113707 30.731658692 31.803640116 0
15.327380952 23.020833333 33.616071429 44.583333333 10.778450136 21.684843794 32.36560653 51.792616568 2
12.425595238 19.196428571 27.113095238 37.738095238 15.342433624 20.805188104 30.285322263 42.741462614 2
23.18452381 33.75 46.770833333 66.607142857 20.069893986 37.748616193 49.733441223 62.997936017 1
26.711309524 24.523809524 31.473214286 55.803571429 22.023290177 24.605028614 36.488882634 39.725232198 2
27.55952381 33.482142857 40.089285714 58.824404762 20.192794821 30.530420302 39.87745098 48.739914626 2
15.461309524 22.514880952 32.053571429 39.12202381 12.07524158 21.487006286 47.333122244 51.379819871 1
21.398809524 29.717261905 36.607142857 69.523809524 46.582113707 55.73611502 64.988507365 86.645088657 2
17.157738095 16.919642857 28.660714286 34.94047619 14.65393095 25.198423867 41.091448541 46.415353223 0
20.654761905 26.711309524 33.660714286 57.678571429 14.499132189 48.123534103 58.290060043 66.104231166 2
22.098214286 29.6875 38.422619048 55.238095238 19.819987804 33.778614317 51.072802327 68.950182944 2
14.74702381 20.654761905 27.12797619 38.898809524 12.682005817 24.516019326 34.855286612 45.425931138 1
30.863095238 32.455357143 40.773809524 56.369047619 36.215991181 44.300473778 53.237170466 70.962332301 2
22.44047619 38.139880952 38.75 55.833333333 18.570456891 28.543132564 34.706703255 43.836663852 1
15.476190476 32.157738095 34.494047619 51.175595238 19.899146261 31.262665353 40.193029365 50.583778966 2
26.577380952 25.327380952 36.026785714 40.267857143 7.3637301811 12.122033024 17.630054414 23.347757763 1
18.511904762 19.151785714 31.577380952 39.12202381 16.781123933 18.893423398 37.209283235 38.430434375 0
17.723214286 25.357142857 31.5625 38.244047619 11.151257154 15.219532789 37.056478094 46.421920443 1
6.1011904762 20.56547619 21.681547619 40.952380952 4.7058823529 12.151350971 22.338985834 28.757505395 0
20.029761905 27.24702381 30.014880952 39.464285714 15.906980017 29.212050849 38.22169059 54.732385777 0
19.196428571 28.095238095 24.642857143 34.255952381 15.089947462 31.77174219 41.257974482 52.246223848 0
20.714285714 26.875 29.419642857 48.675595238 19.991204616 39.775072709 43.514752791 58.822708509 1
32.232142857 30.68452381 37.12797619 60.833333333 22.210455953 29.630242049 38.244324045 64.305047378 2
22.485119048 34.62797619 36.696428571 43.333333333 31.448423867 59.583216062 75.610516934 89.013861525 2
22.232142857 28.035714286 37.380952381 48.898809524 17.217140445 22.917487569 32.074537949 46.828736279 1
15.773809524 23.958333333 26.755952381 36.666666667 11.13788817 24.375175908 36.116075617 38.114269631 0
24.270833333 29.657738095 37.217261905 50.87797619 18.861525471 37.378975514 35.302678488 52.626184445 1
24.285714286 30.342261905 35.25297619 54.538690476 25.986607562 33.182169997 32.272492729 61.144220846 2
